number,title,state,created_at,updated_at,closed_at,body,labels,assignees,milestone,comments
11004,Transforming HLS Live to MP4 Causes Crash on Android 10 and Newer,open,2023-02-20 21:12:21,2023-05-27 15:02:15,,"### ExoPlayer Version

2.18.3

### Devices that reproduce the issue

Every device that we tested, Android 10, 11, 12, 13

We do not observe this issue on Android versions 9 and lower.

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps


1. modify `demos/transformer/build.gradle` and add the following line at line 83:
```
implementation project(modulePrefix + 'library-hls'),
```
2. Add the HLS Live Stream URL to the Transformer Demo.
 a) add the following HLS Live Stream URL at  aline 91:
  ```
  ""https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/playlist.m3u8"",
  ```
b) Add the title for the above URL at line 107:
  ```
  ""Test Record HLS Live - akamaized"",
  ```

### Expected result

The media is downloaded and no crash happens.

### Actual result
Download works fine for some HLS URLs, but it fails and app crashes with the following log when using some other HLS URLs:

```
02/20 15:59:44: Launching 'demo-transformer' on 13.5  Freeform (Edited) API 30.
Install successfully finished in 965 ms.
$ adb shell am start -n ""com.google.android.exoplayer2.transformerdemo/com.google.android.exoplayer2.transformerdemo.ConfigurationActivity"" -a android.intent.action.MAIN -c android.intent.category.LAUNCHER
Connected to process 19960 on device '13.5_Freeform_Edited_API_30 [emulator-5554]'.
Capturing and displaying logcat messages from application. This behavior can be disabled in the ""Logcat output"" section of the ""Debugger"" settings page.
I/transformerdem: Late-enabling -Xcheck:jni
I/transformerdem: Unquickening 12 vdex files!
W/transformerdem: Unexpected CPU variant for X86 using defaults: x86
D/NetworkSecurityConfig: No Network Security Config specified, using platform default
D/NetworkSecurityConfig: No Network Security Config specified, using platform default
D/libEGL: loaded /vendor/lib/egl/libEGL_emulation.so
D/libEGL: loaded /vendor/lib/egl/libGLESv1_CM_emulation.so
D/libEGL: loaded /vendor/lib/egl/libGLESv2_emulation.so
W/transformerdem: Accessing hidden method Landroid/view/View;->computeFitSystemWindows(Landroid/graphics/Rect;Landroid/graphics/Rect;)Z (greylist, reflection, allowed)
W/transformerdem: Accessing hidden method Landroid/view/ViewGroup;->makeOptionalFitsSystemWindows()V (greylist, reflection, allowed)
D/HostConnection: HostConnection::get() New Host Connection established 0xed569590, tid 20001
D/HostConnection: HostComposition ext ANDROID_EMU_CHECKSUM_HELPER_v1 ANDROID_EMU_native_sync_v2 ANDROID_EMU_native_sync_v3 ANDROID_EMU_native_sync_v4 ANDROID_EMU_dma_v1 ANDROID_EMU_direct_mem ANDROID_EMU_host_composition_v1 ANDROID_EMU_host_composition_v2 ANDROID_EMU_YUV_Cache ANDROID_EMU_has_shared_slots_host_memory_allocator ANDROID_EMU_sync_buffer_data ANDROID_EMU_read_color_buffer_dma GL_OES_EGL_image_external_essl3 GL_OES_vertex_array_object GL_KHR_texture_compression_astc_ldr ANDROID_EMU_host_side_tracing ANDROID_EMU_gles_max_version_3_0 
W/OpenGLRenderer: Failed to choose config with EGL_SWAP_BEHAVIOR_PRESERVED, retrying without...
D/EGL_emulation: eglCreateContext: 0xed56ada0: maj 3 min 0 rcv 3
D/EGL_emulation: eglMakeCurrent: 0xed56ada0: ver 3 0 (tinfo 0xed8bd970) (first time)
I/Gralloc4: mapper 4.x is not supported
D/HostConnection: createUnique: call
D/HostConnection: HostConnection::get() New Host Connection established 0xed569a60, tid 20001
D/goldfish-address-space: allocate: Ask for block of size 0x100
D/goldfish-address-space: allocate: ioctl allocate returned offset 0x3f1ffc000 size 0x2000
D/HostConnection: HostComposition ext ANDROID_EMU_CHECKSUM_HELPER_v1 ANDROID_EMU_native_sync_v2 ANDROID_EMU_native_sync_v3 ANDROID_EMU_native_sync_v4 ANDROID_EMU_dma_v1 ANDROID_EMU_direct_mem ANDROID_EMU_host_composition_v1 ANDROID_EMU_host_composition_v2 ANDROID_EMU_YUV_Cache ANDROID_EMU_has_shared_slots_host_memory_allocator ANDROID_EMU_sync_buffer_data ANDROID_EMU_read_color_buffer_dma GL_OES_EGL_image_external_essl3 GL_OES_vertex_array_object GL_KHR_texture_compression_astc_ldr ANDROID_EMU_host_side_tracing ANDROID_EMU_gles_max_version_3_0 
I/transformerdem: JIT allocated 74KB for compiled code of void android.view.View.<init>(android.content.Context, android.util.AttributeSet, int, int)
D/OpenGLRenderer: endAllActiveAnimators on 0xe7157cb0 (RippleDrawable) with handle 0xbdf0cc10
I/ExoPlayerImpl: Init 69727d7 [ExoPlayerLib/2.18.3] [generic_x86_arm, sdk_gphone_x86_arm, Google, 30]
I/Choreographer: Skipped 41 frames!  The application may be doing too much work on its main thread.
I/OpenGLRenderer: Davey! duration=756ms; Flags=1, IntendedVsync=1752029272942, Vsync=1752712606248, OldestInputEvent=9223372036854775807, NewestInputEvent=0, HandleInputStart=1752721714436, AnimationStart=1752721843436, PerformTraversalsStart=1752722564436, DrawStart=1752759133436, SyncQueued=1752771589436, SyncStart=1752772867436, IssueDrawCommandsStart=1752772996436, SwapBuffers=1752774992436, FrameCompleted=1752787280436, DequeueBufferDuration=10217000, QueueBufferDuration=1076000, GpuCompleted=0, 
I/OpenGLRenderer: Davey! duration=762ms; Flags=1, IntendedVsync=1752029272942, Vsync=1752712606248, OldestInputEvent=9223372036854775807, NewestInputEvent=0, HandleInputStart=1752721714436, AnimationStart=1752721843436, PerformTraversalsStart=1752722564436, DrawStart=1752788572436, SyncQueued=1752788642436, SyncStart=1752789587436, IssueDrawCommandsStart=1752789785436, SwapBuffers=1752791761436, FrameCompleted=1752793156436, DequeueBufferDuration=154000, QueueBufferDuration=590000, GpuCompleted=72343995342127104, 
I/TetheringManager: registerTetheringEventCallback:com.google.android.exoplayer2.transformerdemo
D/MPEG4Writer: PreAllocation enabled
D/MPEG4Writer: fpathconf _PC_FILESIZEBITS:64
D/MPEG4Writer: File size limit set to 4503599627370495 bytes implicitly
D/MPEG4Writer: MP4WtrCtrlHlpLooper Started
I/MPEG4Writer: limits: 4503599627370495/0 bytes/us, bit rate: -1 bps and the estimated moov size 3192 bytes
D/MPEG4Writer: kWhatNoIOErrorSoFar
I/MPEG4Writer: setStartTimestampUs: 11667
I/MPEG4Writer: Earliest track starting time: 11667
I/MPEG4Writer: setStartTimestampUs: 0
I/MPEG4Writer: Earliest track starting time: 0
A/libc: FORTIFY: write: count 4294967295 > SSIZE_MAX
A/libc: Fatal signal 6 (SIGABRT), code -1 (SI_QUEUE) in tid 20063 (MPEG4Writer), pid 19960 (transformerdemo)
```

### Media

Here are example HLS live streams URL that crash happens:
- https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/playlist.m3u8
- https://svs.itworkscdn.net/rudawlive/rudawlive.smil/playlist.m3u8

### Bug Report

- [X] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['bug', 'low priority']",['andrewlewis'],,10
11003,Is possible to disable trackSelector performance checks?,closed,2023-02-20 14:02:55,2023-04-25 01:05:47,2023-02-23 12:52:11,"I'm using trackSelector to play an hls playlist, the trackSelector will choose the highest quality stream if I have a single player playing, once a second one starts (Picture and picture mode) the quality will drop from 1080p60 to 720p30 or even 480p30 to both players.

This seems to be a performance check from exoplayer, but I can't find it.

**Is this correct? Do we have a performance check?
Is it possible for me to disable it?**

I know that I can remove tracks, but I don’t want to in scenarios of network related lag the player can drop and come back once internet speed is fine, I just wanna remove the performance check.


I'm using dev2 branch head is https://github.com/google/ExoPlayer/commit/128fed81cab33f31dc10898a17475d07d9d82ee0 from last jan 25 https://github.com/google/ExoPlayer/commits/dev-v2?after=9170e6f5118ae56a21cac29bee3b7e909cc5ae6b+174&branch=dev-v2&qualified_name=refs%2Fheads%2Fdev-v2
",['question'],['microkatz'],,4
11002,Mimicking the behavior of REPEAT_MODE_ALL without overhead,closed,2023-02-20 10:34:32,2023-04-23 01:05:25,2023-02-21 10:27:41,"When repeat mode is set to `REPEAT_MODE_ALL`, the player will **_instantly_** repeat the media without any delay overhead. So, I am trying to mimic this behavior by listening to when the player finishes playback of a media item, then seek to 0ms again.

However, this comes with some overhead, whereas `REPEAT_MODE_ALL` literally instantly replays it without any preloading or buffering. 

I tried inspecting the source code but I couldn't put my finger on where the interface for repeat mode is implemented, could you redirect me in the right way ? I want to repeat the media item at will while only using `REPEAT_MODE_OFF`",['duplicate'],['tonihei'],,3
11001,How to synchronously play two identical videos (no audio) on two different phones,closed,2023-02-20 10:18:33,2023-04-22 01:05:16,2023-02-20 10:21:30,"Hello, developer, I learned from searching issuse and some online materials that exolayer is synchronized based on sound. But in videos without sound, the getPositionUs of override MediaCodecAudioRenderer always return 0. So I tried to modify the processOutputBuffer of MediaCodecVideoRenderer, and passed in seekPts as the pts time to synchronize. The effect I want is that the pts time of the two videos is the same, However, the time gap between the two videos has not been shortened. Here is the code I added
```
if (seekPts != -1) {
            long earlyUs = (long) ((presentationTimeUs - seekPts) / playbackSpeed);
            if (isStarted) {
                // Account for the elapsed time since the start of this iteration of the rendering loop.
                earlyUs -= elapsedRealtimeNowUs - elapsedRealtimeUs;
            }
            if (earlyUs < 0) {
                boolean treatDroppedBuffersAsSkipped = joiningDeadlineMs != C.TIME_UNSET;
                if (shouldDropBuffersToKeyframe(earlyUs, elapsedRealtimeUs, isLastBuffer)
                        && maybeDropBuffersToKeyframe(positionUs, treatDroppedBuffersAsSkipped)) {
                    return false;
                }else{
                    skipOutputBuffer(codec, bufferIndex, presentationTimeUs);
                    updateVideoFrameProcessingOffsetCounters(earlyUs);
                    return true;
                }
            } else {
                long releaseTimeNs = System.nanoTime();
                notifyFrameMetadataListener(presentationTimeUs, releaseTimeNs, format);
                if (Util.SDK_INT >= 21) {
                    renderOutputBufferV21(codec, bufferIndex, presentationTimeUs, releaseTimeNs);
                } else {
                    renderOutputBuffer(codec, bufferIndex, presentationTimeUs);
                }
                updateVideoFrameProcessingOffsetCounters(earlyUs);
                seekPts = -1;
                return true;
            }
        }
```
See MediaCodecVideoRender.zip for the complete code,Finally, how can I achieve the pts synchronization of video?
[MediaCodecVideoRenderer.zip](https://github.com/google/ExoPlayer/files/10783306/MediaCodecVideoRenderer.zip)
",['duplicate'],['tonihei'],,1
11000,Seeking into AC4 audio only content with FMP4 subfragments creates discontinuities,closed,2023-02-18 09:23:43,2023-08-15 01:05:04,2023-06-15 07:56:34,"### ExoPlayer Version

2.15.1

### Devices that reproduce the issue

* Samsung S11 with Android 11

### Devices that do not reproduce the issue

Google Pixels as they do not support decoding the Dolby AC-4 codec

### Reproducible in the demo app?

Yes

### Reproduction steps

1. Play attached media
2. Seek the player forward
3. Watch playhead snap to the beginning of the segment instead of seeking to specified point

### Expected result

Player seeks to IFrame as close to specified point as possible, parsing subfragments within the segment accordingly.

### Actual result

Player detects discontinuity and snaps to the closest Iframe at beginning of segment

### Media

Will email clear AC4 media separately 

### Bug Report

- [X] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['bug', 'needs triage']",['tonihei'],,44
10999,Incompatibility with http:// mjpeg stream + url auth is not possible gives error,closed,2023-02-18 08:23:49,2023-04-22 01:05:17,2023-02-20 16:59:54,"### ExoPlayer Version

2.18.3

### Devices that reproduce the issue

Android Note8 Android 10
S7E Android 10

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

Prep: Hook up your favorite webcam to snap motioneye raspberry pi and make the http:// stream
Set the Android manifest with all the necessary internet permissions
 android:usesCleartextTraffic=""true"" android:networkSecurityConfig=""@xml/network_security_config"" && perm internet

1. Create control
2. Set its source to an auth (http://user:pswd@13.3.2.21:8085) URL that youve tested in your local browser to know if its working (mjpeg format)
3. See the errors in the debug output window

### Expected result

Just plays stream like a browser

Propositions:
Allow forcing the AUTH containing url instead of filtering it for credentials and trying to handle that behind the scene which currently somehow breaks (might force the general url auth problem)

Add a codec that can handle mjpeg streams like a webview (which currently works) scale to fit without any extra bells and whistles just to offer a way out of this madness

### Actual result

1st test without the AUTH in the http:// url
Fails to play stream with error:
[ExoPlayerImplInternal] Playback error
[ExoPlayerImplInternal]   com.google.android.exoplayer2.ExoPlaybackException: Source error
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.ExoPlayerImplInternal.handleIoException(ExoPlayerImplInternal.java:637)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.ExoPlayerImplInternal.handleMessage(ExoPlayerImplInternal.java:607)
[ExoPlayerImplInternal]       at android.os.Handler.dispatchMessage(Handler.java:103)
[ExoPlayerImplInternal]       at android.os.Looper.loop(Looper.java:237)
[ExoPlayerImplInternal]       at android.os.HandlerThread.run(HandlerThread.java:67)
[ExoPlayerImplInternal]   Caused by: com.google.android.exoplayer2.source.UnrecognizedInputFormatException: None of the available extractors (FlvExtractor, FlacExtractor, WavExtractor, FragmentedMp4Extractor, Mp4Extractor, AmrExtractor, PsExtractor, OggExtractor, TsExtractor, MatroskaExtractor, AdtsExtractor, Ac3Extractor, Ac4Extractor, Mp3Extractor, AviExtractor, JpegExtractor) could read the stream.
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.source.BundledExtractorsAdapter.init(BundledExtractorsAdapter.java:92)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.source.ProgressiveMediaPeriod$ExtractingLoadable.load(ProgressiveMediaPeriod.java:1017)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.upstream.Loader$LoadTask.run(Loader.java:412)
[ExoPlayerImplInternal]       at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
[ExoPlayerImplInternal]       at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
[ExoPlayerImplInternal]       at java.lang.Thread.run(Thread.java:919)

2nd test with AUTH in the url:
[ExoPlayerImplInternal] Playback error
[ExoPlayerImplInternal]   com.google.android.exoplayer2.ExoPlaybackException: Source error
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.ExoPlayerImplInternal.handleIoException(ExoPlayerImplInternal.java:637)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.ExoPlayerImplInternal.handleMessage(ExoPlayerImplInternal.java:609)
[ExoPlayerImplInternal]       at android.os.Handler.dispatchMessage(Handler.java:103)
[ExoPlayerImplInternal]       at android.os.Looper.loop(Looper.java:237)
[ExoPlayerImplInternal]       at android.os.HandlerThread.run(HandlerThread.java:67)
[ExoPlayerImplInternal]   Caused by: com.google.android.exoplayer2.upstream.HttpDataSource$InvalidResponseCodeException: Response code: 401
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.upstream.DefaultHttpDataSource.open(DefaultHttpDataSource.java:413)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.upstream.DefaultDataSource.open(DefaultDataSource.java:262)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.upstream.StatsDataSource.open(StatsDataSource.java:84)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.source.ProgressiveMediaPeriod$ExtractingLoadable.load(ProgressiveMediaPeriod.java:1005)
[ExoPlayerImplInternal]       at com.google.android.exoplayer2.upstream.Loader$LoadTask.run(Loader.java:412)
[ExoPlayerImplInternal]       at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
[ExoPlayerImplInternal]       at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
[ExoPlayerImplInternal]       at java.lang.Thread.run(Thread.java:919)

### Media

MJPEG stream http stream with AUTH or without AUTH

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['duplicate'],['icbaker'],,1
10998,Unable to bind a sample queue to TrackGroup with mime type video/avc,closed,2023-02-17 17:33:17,2023-04-19 01:05:57,2023-02-17 18:31:14,"### ExoPlayer Version

2.18.1

### Devices that reproduce the issue

OnePlus 6

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

No

### Reproduction steps

Hi I'm trying to configure a single ExoPlayer instance so that I can give it multiple HLS streams that are all in-sync and renderer out to separate Surfaces. I've followed the steps mentioned in [#2855](https://github.com/google/ExoPlayer/issues/2855) to configure this:
- Inject a custom `RenderersFactory` that creates a video renderer and an audio renderer for each of the sources. For the audio renderers I return null for the `getMediaClock` except for the first so the player has a single clock for playback
- Merge all of the sources using `MergingMediaSource()` to create a single source that can be passed to the player
- Inject a custom `TrackSelector` that then wires up each video and audio track to a corresponding renderer selection
- Send a message to each of the video renderers with a payload of the target surface each video should be rendered into

This works great with **different** HLS streams and I get a fully synchronised pair of videos. However, if I then use the same HLS stream for the two media sources I get the following error after preparing the player (before commencing playback):
```
2023-02-17 17:05:57.878  6034-21398 ExoPlayerImplInternal Playback error
com.google.android.exoplayer2.ExoPlaybackException: Source error
    at com.google.android.exoplayer2.ExoPlayerImplInternal.handleIoException(ExoPlayerImplInternal.java:632)
    at com.google.android.exoplayer2.ExoPlayerImplInternal.handleMessage(ExoPlayerImplInternal.java:608)
    at android.os.Handler.dispatchMessage(Handler.java:102)
    at android.os.Looper.loop(Looper.java:233)
    at android.os.HandlerThread.run(HandlerThread.java:67)
Caused by: com.google.android.exoplayer2.source.hls.SampleQueueMappingException: Unable to bind a sample queue to TrackGroup with mime type video/avc.
    at com.google.android.exoplayer2.source.hls.HlsSampleStream.maybeThrowError(HlsSampleStream.java:62)
    at com.google.android.exoplayer2.BaseRenderer.maybeThrowStreamError(BaseRenderer.java:156)
    at com.google.android.exoplayer2.ExoPlayerImplInternal.doSomeWork(ExoPlayerImplInternal.java:1002)
    at com.google.android.exoplayer2.ExoPlayerImplInternal.handleMessage(ExoPlayerImplInternal.java:490)
    at android.os.Handler.dispatchMessage(Handler.java:102) 
    at android.os.Looper.loop(Looper.java:233) 
    at android.os.HandlerThread.run(HandlerThread.java:67) 
```
I've checked the stack trace here and it seems to trying to bind the same sample queue multiple times to different the 2 different video track groups.

### Expected result

Expected behaviour is the same as if I was using two different HLS streams - it should bind each of these to a separate sample queue and finish preparing without this exception

### Actual result

Actual result is documented in reproduction steps ⬆️

### Media

N/A

### Bug Report

- [X] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['bug', 'needs triage']",[],,2
10997,Possible NPE in new ExoPlayer.isTunnelingEnabled method,closed,2023-02-17 15:53:59,2023-04-22 01:05:17,2023-02-20 11:28:45,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

Any

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

https://github.com/google/ExoPlayer/blob/f72ca8338399c9e3c19e73fc0779f24baff14d35/library/core/src/main/java/com/google/android/exoplayer2/ExoPlayerImpl.java#L1717

Here a NPE can happen when you have alternative renderers in the factory, ie. having a FfmpegRenderer. In this case, when it's not selected by any track `rendererConfigurations` array will have a null entry in it.

### Expected result

A null check should be added to avoid NPE.

### Actual result

A NPE is thrown when invoking this method with FfmpegRenderer present.

### Media

None

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['bug', 'duplicate']",['microkatz'],,1
10996,AV Sync issue in DASH Stream,closed,2023-02-17 10:18:39,2023-04-25 01:05:48,2023-02-23 10:21:04,"### ExoPlayer Version

2.18.3

### Devices that reproduce the issue

All devices.
Tested on Redmi Note 9 Pro, Samsung M32.

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

1. I saved the attached stream in some folder on Phone.
2. Hard coded the path in ""media.exolist.json"".
3. Played the media and observed AV sync.

### Expected result

Media should play with correct AV sync.

### Actual result

AV sync is not present.

### Media

https://drive.google.com/file/d/156XrRCy0Nxk6_u1fgQa9JVEExy3JeLRk/view?usp=sharing 

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['bad media'],['tonihei'],,8
10995,r2.18.3,closed,2023-02-16 10:31:24,2023-04-18 01:05:49,2023-02-16 17:03:05,,[],['christosts'],,1
10994,Override ProgressiveMediaSource to update file before play,open,2023-02-16 08:15:20,2023-02-16 11:47:11,,"Hello,

I have a question abuot a good path to acquire this functionality.
I am dynamically downloading MP4 file to local directory which is then used as a ExoPlayer MediaSource. This MediaSource is then played by ExoPlayer in continous loop.

This file is being updated every hour by a different thread and new copy is download and then stored near the current playing one with a .tmp extension.

What functionality i want to achieve is when current MP4 play ends, i want to have a chance to rename file.mp4.tmp to file.mp4 so the new downloaded copy can get playing.

Scenario:
1. file.mp4 plays (length 10 minutes) in a loop
2. New copy of file.mp4 is downloaded and stored as file.mp4.tmp
3. When file.mp4 reaches EOF, rename file.mp4.tmp to file.mp4
4. Play file.mp4 in a loop again
5. Goto :1

I checked that MediaSource is Final so i cannot override it. 

Qeustion is - how is the best minimalistic way to glue into code to get a chance to hit the moment when ExoPlayer closes current file and tries to reopen it so i can make a simple f.renameTo().

I already have ConcatenatingMediaSource which i am using, but this path needs to reorder whole playlist which i don't want to do.

",['question'],['marcbaechinger'],,1
10993,Adding additional format support to ExoPlayer FFMpeg extension?,closed,2023-02-15 16:43:58,2023-06-04 01:05:07,2023-04-04 08:33:12,"I'm considering patching ExoPlayer's FFMpeg extension to add support for more niche progressive audio formats, such as WAVPack or Monkey's Audio. Both of these formats have decoding support in FFMpeg, however they have their own container formats that aren't parsed by ExoPlayer. Moreover, they have no native `MediaCodec` support, which makes these formats sensible only in the context of the FFMpeg extension.

I would like to know the following about this:
1. What would be the general steps to add these additional formats? From what I already know, I would need to write a parser for the container, modify the native code that plugs into FFMpeg to allow access to the decoders I want, and add the required mime type checks to set up the decoder. Could you point to more specific places in the codebase that I should modify?
2. How upstreamable is this? For example, if I could scope the container parsers to the FFMpeg extension, I may try to create a PR. Otherwise, I'd imagine that I will be unable to upstream the changes, as without native `MediaCodec` support, the container parsers I want to write are effectively dead code.

**Note:** This is not a feature request. I am entirely planning to work on this myself.",['question'],['tonihei'],,3
10992,Support SCTE-35 in HLS,open,2023-02-15 15:36:32,2023-02-23 17:23:48,,"### ExoPlayer Version

2.18.1

### Devices that reproduce the issue

Xiaomi Mi Mix 2 (Android 9)

### Devices that do not reproduce the issue

Playing on Google Chrome, the SCTE-35 is receivde properly

### Reproducible in the demo app?

Yes

### Reproduction steps

Play the file (it is a boucle live with SCTE-35 implemented) and wait for the ads

### Expected result

We expect receive and read SCTE-35 metadata, but no metadata entries are received.

### Actual result

Not receiving Metadata

### Media

https://c5433dd5ed1ff15654384a6e4d12952d.7wzuvg.channel-assembly.mediatailor.us-east-1.amazonaws.com/v1/channel/canal3/playlist.m3u8

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['enhancement'],['icbaker'],,4
10991,r2.18.3,closed,2023-02-15 13:01:53,2023-04-17 01:05:38,2023-02-15 18:11:35,,[],['christosts'],,1
10990,Synchronize playback across multiple devices,closed,2023-02-15 09:52:31,2023-04-24 01:05:39,2023-02-22 13:08:39,"I have two Android programs(use exoplayer) playing the same mp4 file, and I am committed to keeping the playback time difference between the two programs within 16ms. But when I call the exact seekTo, I find that the difference between the two player is between 200-400ms, and I try other seekParameters, but the effect is not very good. Is there any better solution?",['question'],['tonihei'],,11
10989,Currently Dev Branch is missing an import in FrameProcessor,closed,2023-02-15 09:05:44,2023-04-17 01:05:39,2023-02-15 10:57:13,"<img width=""966"" alt=""Screen Shot 2023-02-15 at 10 57 53"" src=""https://user-images.githubusercontent.com/16818804/218982379-9578a966-0019-418f-a77f-0e17aa82f230.png"">
","['question', 'needs triage']",['andrewlewis'],,1
