number,title,state,created_at,updated_at,closed_at,body,labels,assignees,milestone,comments
10901,How can I rotate a video without using texture_view?,open,2023-01-03 23:29:43,2023-01-05 16:50:28,,"I found out today that `app:surface_type=""texture_view""` doesn't appear to work with HDR videos, well it works but the videos are pretty dark.  It is pretty easy to reproduce that issue, just add the `texture_view` attribute and play this video https://4kmedia.org/life-untouched-hdr-uhd-4k-demo/ on a CCwGTV. 

The issue is that now that I've removed `app:surface_type=""texture_view""`, video rotation doesn't work anymore. 

So how can I rotate a video if I want to also allow HDR videos?



",['question'],['claincly'],,4
10900,how i can set the startup bitrate in exo player?,closed,2023-01-03 14:29:50,2023-03-07 02:06:38,2023-01-05 15:59:17,how i can set the startup bitrate in exo player?,['question'],['tonihei'],,4
10899,Audio Sink Error when change bitrate,closed,2023-01-03 05:02:02,2023-06-11 01:05:14,2023-04-11 01:06:16,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

Samsung A20s, Android Version 10

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

1. Play the Video
2. the video have multiple bitrates, and set auto bitrate
3. if network unstable and the bitrates change, the error Audio Sink Error will appear
4. com.google.android.exoplayer2.audio.AudioSink$UnexpectedDiscontinuityException: Unexpected audio track timestamp discontinuity: expected 1000097905661, got 1000091910995
5. video freeze but the audio is running

### Expected result

the video can play with audio or 
video and audio buffer first

### Actual result

Video freeze but audio running

### Media

![gambar](https://user-images.githubusercontent.com/29775844/210302439-1df10cb2-3d0e-41d7-a8aa-caf7205ac4c1.png)


### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['closed-by-bot'],['tianyif'],,7
10898,Low resolution on HD streams since v2.18.2,open,2023-01-02 17:21:38,2023-03-22 15:26:40,,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

* Pixel 2 emulator, Android 10
* Lenova Tablet Tab M10 FHD Plus, Android 10

### Devices that do not reproduce the issue

* Pixel 7, Android 13
* Fairphone 3, Android 11
* Fold-out emulator, Android 11
* Samsung S7, Android 8

### Reproducible in the demo app?

Yes

### Reproduction steps

Play back the German public broadcasting stream `https://mcdn.daserste.de/daserste/de/master.m3u8` with Exoplayer 2.18.2.

This issue does not occur with Exoplayer 2.18.1

### Expected result

Exoplayer should select the HD resolution

![android-11](https://user-images.githubusercontent.com/403202/210262173-5f8350bf-894b-488e-acfd-e9e5eb115a20.JPG)


### Actual result

Exoplayer does select a very low and blurry 480x270 resolution

![android-10](https://user-images.githubusercontent.com/403202/210262221-302bb56a-a6ac-4164-a3a8-5ed781f46baf.JPG)

This issue was first reported on the Zapp open source project: https://github.com/mediathekview/zapp/issues/346

### Media

https://mcdn.daserste.de/daserste/de/master.m3u8

### Bug Report

- [x] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['bug: device specific'],['microkatz'],,11
10897,Identify onPlaybackStatsReady callbacks for Ads playback,closed,2023-01-02 13:18:42,2023-03-09 02:06:13,2023-01-07 11:44:25,"As mentioned in docs for `PlaybackStatsListener`, `onPlaybackStatsReady` callback is called separately for main playback item and all of the inserted ads (e.g. pre-roll ads). Since `PlaybackStats` for ad playbacks are not important for me, I only want to log stats for the main media item. Is there a way to identify the type of media item for which the  `PlaybackStats` is prepared?",['question'],['tonihei'],,2
10896,How to signal that the activation status of an `AudioProcessor` has changed?,closed,2023-01-01 17:56:21,2023-03-07 02:06:39,2023-01-05 16:46:04,"As an optimization, I try to avoid ""no-op"" scenarios that would require an expensive copy in my `AudioProcessor` by overriding `isActive` and returning `false` if the `AudioProcessor` has nothing to do. The issue is that the activation status can change during playback, and I've recently realized that ExoPlayer is highly inconsistent in when it checks if the `AudioProcessor` is active. 

For example, if the `AudioProcessor` was *active*, then became *inactive*, and then became *active* again, ExoPlayer picks up on it immediately. However, if the `AudioProcessor` starts *inactive* and then becomes *active*, ExoPlayer does not pick up on it until the next `MediaItem` plays. This results in really in-explicable issues in my app.

Is there a way to signal ExoPlayer to always re-check my `AudioProcessor` when it's activation status changes? There should be some way to do it given that `SonicAudioProcessor` could feasibly change it's activation status during playback too. Without this, I'm stuck either with this inconsistent behavior or removing the `isActive` optimization entirely and doing a copy when there's nothing to do, neither of which are desirable in any capacity.

Any help here would be appreciated.",['question'],['tonihei'],,2
10895,Xiaomi Redmi 6A (cactus) - Decoder error playing H265 video,closed,2023-01-01 00:57:57,2023-04-12 01:06:09,2023-02-10 02:06:27,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

* Xiaomi Redmi 6A (M1804C3CG) 16GB (GSM Unlocked)
* 

### Devices that do not reproduce the issue

* Samsung Galaxy 22

### Reproducible in the demo app?

Yes

### Reproduction steps

Try to play the attached video

https://user-images.githubusercontent.com/1601858/210158446-ff6422ec-7d8d-4efe-85e1-cceac81b9d1f.mp4



### Expected result

Video plays

### Actual result

Decoder error 

### Media

See attached video above

### Bug Report

- [X] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['question', 'closed-by-bot']",['christosts'],,5
10894,เพิ่มความคมชัดของขนาดภาพ,closed,2022-12-31 18:22:30,2023-03-13 01:05:44,2023-01-11 11:25:00,"Before filing a feature request:
-----------------------
- Search existing open issues, specifically with the label ‘enhancement’:
  https://github.com/google/ExoPlayer/labels/enhancement
- Search existing pull requests: https://github.com/google/ExoPlayer/pulls

When filing a feature request:
-----------------------
Replace the content in the sections below.

### [REQUIRED] Use case description
Describe the use case or problem you are trying to solve in detail. If there are
any standards or specifications involved, please provide the relevant details.

### Proposed solution
A clear and concise description of your proposed solution, if you have one.

### Alternatives considered
A clear and concise description of any alternative solutions you considered,
if applicable.
",['enhancement'],['marcbaechinger'],,1
10893,Creating a media source ,closed,2022-12-30 18:37:50,2023-03-28 01:06:12,2023-01-26 14:42:11,"i'm following this tutorial on youtube and i'm using exoPlayer with Kotlin to play audio from firebase storage
-------------------------


the probleme is when i got to a part to creata media source 
the youtuber got a Uri option but i end up with MediaDataCompat instead 

here my full class to better reading 

thank you for any contrbution

`class FirebaseAudioSource
    @Inject constructor(
        private val audioDatabase: AudioDatabase
    ){
    //audiobook metadata holder
    var audioBooks = emptyList<MediaMetadataCompat>()


    //function to get audioBooks metadata
    suspend fun fetchMediaData() = withContext(Dispatchers.IO){
        state = STATE_INITIALIZING
        val allAudioBooks = audioDatabase.getAllBooks()
        audioBooks = allAudioBooks.map {
           MediaMetadataCompat.Builder()
                .putString(METADATA_KEY_ARTIST,it.narrator)
                .putString(METADATA_KEY_MEDIA_ID,it.bookId)
                .putString(METADATA_KEY_TITLE,it.title)
                .putString(METADATA_KEY_DISPLAY_ICON_URI,it.bookCover)
                .putString(METADATA_KEY_ALBUM_ART_URI,it.bookCover)
                .putString(METADATA_KEY_WRITER,it.writer)
                .putString(METADATA_KEY_MEDIA_URI,it.bookUrl)
                .putString(METADATA_KEY_RATING,it.bookRating.toString())
                .putString(METADATA_KEY_DISPLAY_TITLE,it.title)
                .putString(METADATA_KEY_DISPLAY_SUBTITLE,it.narrator)
                .putString(METADATA_KEY_DISPLAY_DESCRIPTION,it.narrator)
                .build()
        }
        state=STATE_INITIALIZED
    }

    fun asMediaSource(dataSourceFactory: DefaultDataSourceFactory):ConcatenatingMediaSource{
        val concatenatingMediaSource = ConcatenatingMediaSource()

        audioBooks.forEach {
            val mediaSource = ProgressiveMediaSource.Factory(dataSourceFactory)
                .createMediaSource(**here i got the issue it supose to ask for an uri and iyt asking for MediaMetadatCompat**))
        }
    }
`",['question'],['tonihei'],,2
10892,"HLS livestream video indefinitely stuck at buffering state, but works when I seek the video to some other timestamp",closed,2022-12-30 16:00:54,2023-03-28 01:06:13,2023-01-26 14:41:59,"#### Issue
I am trying to play an HLS live stream video in our main codebase but it is stuck in buffering state at timestamp 0 and not playing. But when I seek the video to some other timestamp, it works fine.

HLS video I am using: [Link](https://2gud-live-cdn.akamaized.net/media/fk-p-user-2gudsocial072022/social-multimedia/video/publish/112288_E57A7D49690199E252FEEBB8AC81455E/master.m3u8)

<img width=""200"" alt=""image"" src=""https://user-images.githubusercontent.com/23074857/210089298-e979de5c-78bf-48d9-b20d-6c06ab7478dd.png"">

#### Context
I went through the code and figured out that `playBackState` never changes from `buffering` state to `ready` state and the player never plays the video. It is not throwing any errors either.

Checked the network logs. It is only requesting initial segments but not making subsequent network calls to get video chunks. Please check the network log screenshots.
<img width=""400"" alt=""1"" src=""https://user-images.githubusercontent.com/23074857/210087890-56699a96-11e7-42eb-be09-552c2c961a08.png""><img width=""400"" alt=""2"" src=""https://user-images.githubusercontent.com/23074857/210087901-74140bbb-f129-4d2c-b5e6-23cb947ce2c4.png"">

I got the following log through a custom Analytics Event listener. It was put inside `onPlayerStateChanged` callback.
```
2023-01-01 21:39:51.706 31400-31400/com.flipkart.android D/FkVideoAnalyticsListener: [main]  onPlayerStateChanged currentPlaybackPositionMs: 0 totalBufferedDurationMs: 0 playWhenReady:true playbackState:2
```
That means buffering itself is stuck!
#### Ask
Is there a way to check what the exoplayer is waiting for complete the buffer? Please suggest ways to debug this further.
#### Additional information
Checked another similar issue https://github.com/google/ExoPlayer/issues/4659, but the suggested solution didn't work.

Also, I have another demo video player. **This player is able to play the video properly. So, I am guessing that there is no issue with the media and issue lies with the implementation.**
#### Versions
ExoPlayer 2.9.6
#### Device
Redmi Note 8 Pro (Physical device), Android 11
",['question'],['tonihei'],,6
10891,How to cache videos like instagram reels using exoPlayer?,closed,2022-12-30 09:43:08,2023-03-12 02:05:15,2023-01-10 21:50:08,"My URLs are CDN(content delivery network). Stll it takes 4-5sec when loading in exoplayer. I want to cache the videos like instagram. Currently I'm using a background service and for loop to cache video like below:
```
        for(int i=0;i<mediaList.size();i++){
          if(mediaList.get(i).getType()==PostType.VIDEO){
              ExecutorService serviceVideo = Executors.newSingleThreadExecutor();
      int finalI = i;
              serviceVideo.execute(() -> {
                  new ProgressiveMediaSource.Factory(new CacheDataSource.Factory()
                          .setCache(SimpleMediaPlayer.simpleCache)
                          .setUpstreamDataSourceFactory(new DefaultHttpDataSource.Factory().setUserAgent(""ExoplayerDemo""))
                          .setFlags(CacheDataSource.FLAG_IGNORE_CACHE_ON_ERROR))
                          .createMediaSource(MediaItem.fromUri(mediaList.get(finalI).getUrl()));
                  Log.d(""TAGServices"", ""VID-CACHE: ""+finalI);

              });
     }
}
```
But it is not woking as of my expectations. Is there any efficient way?","['duplicate', 'question']",['marcbaechinger'],,1
10890,widevine DRM cbcs content decode error,closed,2022-12-30 02:29:31,2023-04-23 01:05:25,2023-02-21 02:06:06,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

Vivo 1907, Android 11

Issue happens in few devices in multiple brands like vivo, oneplus, redmi. 

### Devices that do not reproduce the issue

cbcs works in samsung, vivo, oneplus, redmi etc. Issue happens only in few devices

### Reproducible in the demo app?

Not tested

### Reproduction steps

Just play the CBCS encrypted video.

### Expected result

Video should play successfully

### Actual result

video decode fails with the following crash:

{""error"":{""errorStackTrace"":""com.google.android.exoplayer2.ExoPlaybackException: MediaCodecVideoRenderer error, index=0, format=Format(3, null, null, video/avc, avc1.42C01E, 1322752, null, [1970, 1080, 25.0], [-1, -1]), format_supported=YES\n\tat com.google.android.exoplayer2.ExoPlayerImplInternal.handleMessage(ExoPlayerImplInternal.java:575)\n\tat android.os.Handler.dispatchMessage(Handler.java:102)\n\tat android.os.Looper.loop(Looper.java:257)\n\tat android.os.HandlerThread.run(HandlerThread.java:67)\nCaused by: com.google.android.exoplayer2.video.MediaCodecVideoDecoderException: Decoder failed: OMX.MTK.VIDEO.DECODER.AVC.secure\n\tat com.google.android.exoplayer2.video.MediaCodecVideoRenderer.createDecoderException(MediaCodecVideoRenderer.java:1512)\n\tat com.google.android.exoplayer2.mediacodec.MediaCodecRenderer.render(MediaCodecRenderer.java:813)\n\tat com.google.android.exoplayer2.ExoPlayerImplInternal.doSomeWork(ExoPlayerImplInternal.java:998)\n\tat com.google.android.exoplayer2.ExoPlayerImplInternal.handleMessage(ExoPlayerImplInternal.java:499)\n\t... 3 more\nCaused by: java.lang.IllegalStateException\n\tat android.media.MediaCodec.native_dequeueOutputBuffer(Native Method)\n\tat android.media.MediaCodec.dequeueOutputBuffer(MediaCodec.java:3452)\n\tat com.google.android.exoplayer2.mediacodec.SynchronousMediaCodecAdapter.dequeueOutputBufferIndex(SynchronousMediaCodecAdapter.java:106)\n\tat com.google.android.exoplayer2.mediacodec.MediaCodecRenderer.drainOutputBuffer(MediaCodecRenderer.java:1806)\n\tat com.google.android.exoplayer2.mediacodec.MediaCodecRenderer.render(MediaCodecRenderer.java:792)\n\t... 5 more\n"",""errorCode"":""24003"",""errorException"":""MediaCodecVideoRenderer error, index=0, format=Format(3, null, null, video/avc, avc1.42C01E, 1322752, null, [1970, 1080, 25.0], [-1, -1]), format_supported=YES"",""errorString"":""ExoPlaybackException: ERROR_CODE_DECODING_FAILED""}}

### Media

This does not happen for specific media file. If it happens in user device, it happens for all videos

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['bug: in platform drm', 'closed-by-bot']",['rrfrias'],,7
10889,how to set a custom repeat drawable ?,closed,2022-12-29 13:53:12,2023-04-04 01:05:55,2023-02-02 02:06:09,"## Issue

I'm trying to override the `exo_styled_controls_repeat_off`, `exo_styled_controls_repeat_one` and `exo_styled_controls_repeat_all` icons, following the documentation: https://exoplayer.dev/doc/reference/com/google/android/exoplayer2/ui/StyledPlayerControlView.html.

The `exo_styled_controls_repeat_off` and `exo_styled_controls_repeat_one` works fine, but the `exo_styled_controls_repeat_all` shows nothing. I'm sure that the `REPEAT_MODE_ALL` is activated but the drawable does'nt appear.

 ## Uses

Exo version: 2.13.3 ( I cannot update it, because I need a `MIN SDK = 22` )
Emulator: Android TV API 30
Class: I'm current using PlayerView, but I tried to change to StyledPlayerView and doesn't work neither.
","['question', 'closed-by-bot']",['tonihei'],,3
10888,Bandwidth meter improvements (e.g. for audio-only adaptive streaming) ,open,2022-12-27 19:44:16,2023-02-02 09:26:37,,"Hi,

We are looking for a status update on this issue: https://github.com/google/ExoPlayer/issues/10307.

You reference your analysis for improving adaptive bitrate streaming from 2019. But as far as we can tell, this has never been fixed to allow for audio only adaptive switching.

is there any timeline to get this fixed? What can we do to escalate this issue?

Thanks

Ronak
",['enhancement'],['christosts'],,12
10887,Wrong currentPosition(even negative value) after reset when play AC-4,closed,2022-12-27 14:52:52,2023-03-13 01:05:44,2023-01-11 09:47:09,"### ExoPlayer Version

2.17.0

### Devices that reproduce the issue

Samsung Galaxy Z Flip 4 running Android 13
Samsung Galaxy Z Fold 2 running Android 12
Samsung Galaxy Note 8 running Android 9
(Probably unrelated.)

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

(a) Negative value case
1. Play AC4 media using the demo app.
2. Try to log currentPosition repeatedly. (I repeated at 100 ms intervals right after prepare.)
3. Negative value is returned right after playback.

<br/>

(b) Seeking case (only in my app)
I haven't tested this case in the demo app.
However, I think this is also a related issue.

I set SeekParameter.Exact to the player.

1. Play AC4 media.
2. Request to seek to a specific position.
5. Try to get current position when seek is completed.
6. Returned value is less than requested position. (50ms~4s difference)

<br/>

(+) Additional Information
I log some values from `ExoPlayerImplInternal-updatePlaybackPositions()`
And here are the results.
```
com.google.android.exoplayer2.demo   D  renderPositionUs 999999937792
com.google.android.exoplayer2.demo   D  set playbackInfo positionUs -62208
```

### Expected result

Return accurate current position

### Actual result

Return inaccurate current position (even negative)

### Media

Any AC4 media
(I used sample.ac4 in your repository/testdata.)

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['bug: device specific'],['tonihei'],,4
10886,"No AdOverlay but receiving  two callbacks AD_PERIOD_STARTED_EVENT , AD_PERIOD_ENDED_EVENT",closed,2022-12-27 10:57:57,2023-03-05 02:05:17,2023-01-03 15:21:03,"
dependencies : 
def EXO_PLAYER_VERSION = '2.18.2'
implementation 'com.google.android.gms:play-services-ads-identifier:18.0.1'
implementation 'com.google.ads.interactivemedia.v3:interactivemedia:3.29.0'
implementation (""com.google.android.exoplayer:extension-ima:${EXO_PLAYER_VERSION}""){
exclude group: 'com.google.android.exoplayer', module:'exoplayer-common'
}
implementation ""com.google.android.exoplayer:exoplayer-core:${EXO_PLAYER_VERSION}""
implementation ""com.google.android.exoplayer:exoplayer-dash:${EXO_PLAYER_VERSION}""
implementation ""com.google.android.exoplayer:exoplayer-ui:${EXO_PLAYER_VERSION}""
implementation ""com.google.android.exoplayer:exoplayer-hls:${EXO_PLAYER_VERSION}""
implementation ""com.google.android.exoplayer:exoplayer-smoothstreaming:${EXO_PLAYER_VERSION}""
implementation ""com.google.android.exoplayer:extension-mediasession:${EXO_PLAYER_VERSION}""

I have implemented DAI which is working fine on native app, but on react native app using the same code it is not working, getting two callbacks AD_PERIOD_STARTED_EVENT , AD_PERIOD_ENDED_EVENT but didint see any ad overlay 



",['question'],['marcbaechinger'],,1
10885,How can EXO directly use the framework's capabilities? ,closed,2022-12-26 03:41:23,2023-03-28 01:06:14,2023-01-26 14:41:31,"My device is a deeply customized Android device. The underlying supports various software and hardware solutions. How can EXO directly use the framework's capabilities? For example, FLV queries tell you that you have said that you will not continue to support more complex FLVs, but my device has already been supported by using mediacotec directly. If you use the exo shell and the device's software and hardware solutions, please give me a hard answer",['question'],['tonihei'],,3
10884,Android 13 requires runtime POST_NOTIFICATIONS permission for DownloadService notifications,open,2022-12-23 16:18:21,2023-08-21 15:03:14,,"Reading though Android 13 changes, I've noticed that we now need to add `android.permission.POST_NOTIFICATIONS` in the manifest. 

As Exoplayer provides a [`DownloadService`](https://github.com/google/ExoPlayer/blob/release-v2/library/core/src/main/java/com/google/android/exoplayer2/offline/DownloadService.java) should the next versions of Exoplayer/Media3 add this permission and implements something about it ? ","['bug', 'documentation candidate']",['marcbaechinger'],,8
10883,setPlaybackParameters() not overwriten by live adjusment,closed,2022-12-22 18:48:59,2023-03-28 01:06:14,2023-01-26 09:26:21,"There are multiple sequences of handler messages which can cause a user request to update playback speed to be overwritten by the `LivePlaybackSpeedControl` value.

All the sequeunces share a common feature that:

1. a queued `MSG_PLAYBACK_PARAMETERS_CHANGED_INTERNAL` executes after the `MSG_SET_PLAYBACK_PARAMETERS`
2. The `PlaybackParameters` in this internal change are not the intended speed.

The easiest way to reproduce this is with AC-3 pass-thru audio, in this case the audio renderer does not properly support speed change, see bug:
  https://github.com/google/ExoPlayer/issues/10865

According to this commit,

 [Add back support for setting audio pitch](https://github.com/google/ExoPlayer/commit/74c493f51e) [andrewlewis]

This callback to report the internal speed change is needed for the renderers to run slow motion properly.

In any event, there is no reason to propegate this internal speed change to the user speed setting (`ExoPlayerImplInternal.playbackParameters`). The change simply fixes `MSG_PLAYBACK_PARAMETERS_CHANGED_INTERNAL` not to update the user setting.",[],['tonihei'],,3
10882,User setPlaybackParameters() is overwritten by live adjusment,closed,2022-12-22 18:46:06,2023-06-04 01:05:10,2023-04-04 08:31:22,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

Evolution Digital eStream 4k (https://evolutiondigital.com/estream-4k/)  (probably many others)

Easiest to reproduce if device is running AC-3 audio with off-board decode.

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

Pretty difficult, working on a ExoPlayer unit test case (not sure it is even possible)

The steps are to repeatedly tune to a live channel, while speed adjustment is progress, then:
1. Disable the audio 
2. Set the speed to > 1.0. (eg 8x)

### Expected result

Media plays at 2.0x (or whatever the setting was).

### Actual result

Playback reverts immediately to 1.0 (with adjustment +/- 3% default).

The branch [x-live-speed-overwrites-user-logging](https://github.com/TiVo/ExoPlayer/tree/x-live-speed-overwrites-user-logging) has the logging shown in the description below.  Here's the sequence that causes the bug with my analysis:

1. `DO_SOME_WORK` &mdash; sees renderer clock is 1.0, does live speed adjustment, sets speed to 1.03

```
12-21 14:34:41.564  7303  7343 I ExoPlayerImplInternal: updatePlaybackPositions() changing speed - 
		old: PlaybackParameters(speed=1.00, pitch=1.00) 
		new speed: 1.03 
		MediaClock: DefaultMediaClock isUsingStandaloneClock: false standaloneClockIsStarted: true 
		      rendererClock: PlaybackParameters(speed=1.00, pitch=1.00) 
		      standaloneClock: PlaybackParameters(speed=1.00, pitch=1.00)

12-21 14:34:41.564  7303  7343 I ExoPlayerImplInternal: handlePlaybackParameters()  updatePlaybackInfo:false acknowledgeCommand:false 
        currentPlaybackSpeed: 1.03 currentParameters: PlaybackParameters(speed=1.00, pitch=1.00) playbackParameters: PlaybackParameters(speed=1.00, pitch=1.00)
```

2a. `DO_SOME_WORK` &mdash; Renderer reports speed 1.0 (ignore 1.03 setting), and this queues a `MSG_PLAYBACK_PARAMETERS_CHANGED_INTERNAL`, and resets standalone clock to 1.0

```
12-21 14:34:41.580  7303  7343 I DefaultMediaClock: syncClocks() mismatch - renderer: PlaybackParameters(speed=1.00, pitch=1.00) standalone: PlaybackParameters(speed=1.03, pitch=1.00)
```

2b. In same `DO_SOME_WORK` message, live speed again sees speed is 1.0 (from 2a), and again trys to set it to 1.03

```
12-21 14:34:41.581  7303  7343 I ExoPlayerImplInternal: updatePlaybackPositions() changing speed - 
		old: PlaybackParameters(speed=1.00, pitch=1.00) 
		new speed: 1.03 
		MediaClock: DefaultMediaClock isUsingStandaloneClock: false standaloneClockIsStarted: true 
			rendererClock: PlaybackParameters(speed=1.00, pitch=1.00) 
			standaloneClock: PlaybackParameters(speed=1.00, pitch=1.00)
12-21 14:34:41.581  7303  7343 I ExoPlayerImplInternal: handlePlaybackParameters()  updatePlaybackInfo:false acknowledgeCommand:false 
		currentPlaybackSpeed: 1.03 currentParameters: PlaybackParameters(speed=1.00, pitch=1.00) playbackParameters: PlaybackParameters(speed=1.00, pitch=1.00)
```

3. `MSG_TRACK_SELECTION_INVALIDATED` &mdash; disable audio renderer, this messages does the following:

   - update tracks, then calls `updatePlaybackPositions()`, which does a `syncClocks()`, again clocks don't match so queues `MSG_PLAYBACK_PARAMETERS_CHANGED_INTERNAL` 
   - disables audio renderer, so standalone clock is now master, standalone clock has 1.03 and renderer vetoed it (so it has 1.0)

```
12-21 14:34:41.592  7303  7343 D ExoPlayerImplInternal: handleMessage() - msg: 10 playbackInfo.playbackParametersPlaybackParameters(speed=1.00, pitch=1.00)
```

4. `MSG_SET_PLAYBACK_PARAMETERS` &mdash; handle the user requested speed. 

```

12-21 14:34:41.655  7303  7343 D ExoPlayerImplInternal: handleMessage() - msg: 4 playbackInfo.playbackParametersPlaybackParameters(speed=1.00, pitch=1.00)
12-21 14:34:41.655  7303  7343 I ExoPlayerImplInternal: setPlaybackParametersInternal() - parameters: PlaybackParameters(speed=8.00, pitch=1.00) 
		MediaClock: DefaultMediaClock isUsingStandaloneClock: true standaloneClockIsStarted: true 
			rendererClock: none 
			standaloneClock: PlaybackParameters(speed=1.03, pitch=1.00)
12-21 14:34:41.655  7303  7343 I ExoPlayerImplInternal: handlePlaybackParameters()  updatePlaybackInfo:true acknowledgeCommand:true 
		currentPlaybackSpeed: 8.0 currentParameters: PlaybackParameters(speed=1.00, pitch=1.00) playbackParameters: PlaybackParameters(speed=8.00, pitch=1.00)
````

5. Then the `MSG_PLAYBACK_PARAMETERS_CHANGED_INTERNAL`, queued in step 3 (track selection) overwrites the 8x speed back to 1.0

```
12-21 14:34:41.657  7303  7343 D ExoPlayerImplInternal: handleMessage() - msg: 16 playbackInfo.playbackParametersPlaybackParameters(speed=8.00, pitch=1.00)
12-21 14:34:41.657  7303  7343 I ExoPlayerImplInternal: MSG_PLAYBACK_PARAMETERS_CHANGED_INTERNAL updatedParameters : PlaybackParameters(speed=1.00, pitch=1.00) 
		EPII.playbackParameters: PlaybackParameters(speed=8.00, pitch=1.00) 
       	MediaClock: DefaultMediaClock isUsingStandaloneClock: true standaloneClockIsStarted: true 
           	rendererClock: none 
           	standaloneClock: PlaybackParameters(speed=8.00, pitch=1.00)

12-21 14:34:41.657  7303  7343 I ExoPlayerImplInternal: handlePlaybackParameters()  updatePlaybackInfo:true acknowledgeCommand:false 
		currentPlaybackSpeed: 1.0 currentParameters: PlaybackParameters(speed=8.00, pitch=1.00) playbackParameters: PlaybackParameters(speed=1.00, pitch=1.00)
```

6. Lastly, again main loop sees renderer clock is 1.0, does live speed adjustment, sets speed to 1.03

```
12-21 14:34:41.658  7303  7343 I ExoPlayerImplInternal: updatePlaybackPositions() changing speed - 
	old: PlaybackParameters(speed=8.00, pitch=1.00) 
	new speed: 1.03 
	MediaClock: DefaultMediaClock isUsingStandaloneClock: true standaloneClockIsStarted: true 
		rendererClock: none 
		standaloneClock: PlaybackParameters(speed=8.00, pitch=1.00)
12-21 14:34:41.658  7303  7343 I ExoPlayerImplInternal: handlePlaybackParameters()  updatePlaybackInfo:false acknowledgeCommand:false 
		currentPlaybackSpeed: 1.03 currentParameters: PlaybackParameters(speed=1.00, pitch=1.00) playbackParameters: PlaybackParameters(speed=1.00, pitch=1.00)
```

### Media

I'll send a live URL.

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['bug'],['tonihei'],,16
10881,playout is getting stuck with DASH LIVE HEVC,closed,2022-12-21 20:44:24,2023-04-04 01:05:55,2023-02-02 02:06:13,"Unfortunately we can't answer all questions. Unclear questions or questions with
insufficient information may not get attention.

Before filing a question:
-------------------------

- Ask general Android development questions on Stack Overflow
- Search existing issues, including issues that are closed
  https://github.com/google/ExoPlayer/issues?q=is%3Aissue
- Consult our developer website (https://exoplayer.dev/) and Javadoc
  (https://exoplayer.dev/doc/reference/)

When filing a question:
-------------------------

Describe your question in detail.

In case your question refers to a problem you are seeing in your app:

- Output of running `$ adb bugreport` in the console

In case your question is related to a piece of media:

- URI to test content
- For protected content:
  - DRM scheme and license server URL
  - Authentication HTTP headers

Don't forget to check supported formats and devices
(https://exoplayer.dev/supported-formats.html).

If there's something you don't want to post publicly, please submit the issue,
then email the link/bug report to dev.exoplayer@gmail.com using a subject in the
format ""Issue #1234"", where #1234 is your issue number (we don't reply to
emails).
","['question', 'closed-by-bot']",['tonihei'],,4
10880,SurfaceView.updateSurface causes the thread check to fail if the ExoPlayer instance is managed from a thread other than main,open,2022-12-21 14:50:14,2023-01-06 17:25:41,,"### ExoPlayer Version

2.14.2

### Devices that reproduce the issue

All.

### Devices that do not reproduce the issue

None.

### Reproducible in the demo app?

No

### Reproduction steps

1. Checkout MWE [here](https://github.com/stoyicker/mwe-exoplayer-surfaceviewwrongthread/tree/1ef3c119bf460485c3b2e884157c21d240e7a476).
2. Run the app.

### Expected result

The video plays successfully.

### Actual result

The video visuals fail to render. See longs for ""wrong thread"" issue and how it traces to SurfaceView.

Note that it seems to be a slightly different form https://github.com/google/ExoPlayer/issues/9005

It is a strong requirement for me to use a custom thread as it has to use a specific ThreadGroup and be confined to certain parts of the codebase.

I've opened it as a bug, but I'm not even sure it is - is there an intended way to work with this? If so, what is it?

### Media

https://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4

### Bug Report

- [X] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.","['enhancement', 'question']",['tianyif'],,4
